tilePatterns,tilePkeys,tileToTilePatterns,nodePkeyIdx,nodeWireInTilePkeys,subgraphs[0],wirePatternDx[0],wirePatternDy[0],wirePatternToWire[0],hasPip[0],subgraphs[1],wirePatternDx[1],wirePatternDy[1],wirePatternToWire[1],hasPip[1],subgraphs[2],wirePatternDx[2],wirePatternDy[2],wirePatternToWire[2],hasPip[2],subgraphs[3],wirePatternDx[3],wirePatternDy[3],wirePatternToWire[3],hasPip[3],subgraphs[4],wirePatternDx[4],wirePatternDy[4],wirePatternToWire[4],hasPip[4],subgraphs[5],wirePatternDx[5],wirePatternDy[5],wirePatternToWire[5],hasPip[5],
,,,,,85000,17,0,29440,0,84989,6,0,12596,0,,,,,,85002,69,0,59342,0,84992,56,0,12599,0,,,,,,
,,,,,85000,68,0,54380,0,84989,43,0,12596,0,,,,,,85002,28,0,73768,0,84992,26,0,11507,0,,,,,,
,,,,,85000,26,0,11515,0,84989,68,0,54369,0,,,,,,85002,4,0,54382,0,84992,17,0,29432,0,,,,,,
,,,,,85000,5,0,12607,0,84989,70,0,55201,1,,,,,,85002,61,0,12609,0,84992,7,0,29432,0,,,,,,
,,,,,85000,36,0,29440,0,84989,21,0,11504,0,,,,,,85002,51,0,12609,0,84992,44,0,12599,0,,,,,,
,,,,,85000,22,0,12607,0,84989,5,0,12596,0,,,,,,85002,13,0,29442,0,84992,28,0,73758,0,,,,,,
,,,,,85000,6,0,12607,0,84989,69,0,59329,0,,,,,,85002,68,0,54382,0,84992,66,0,12599,0,,,,,,
,,,,,85000,19,0,59340,0,84989,26,0,11504,0,,,,,,85002,3,0,29442,0,84992,67,0,29432,0,,,,,,
,,,,,85000,58,0,29440,0,84989,10,0,11504,0,,,,,,85002,60,0,12609,0,84992,38,0,59370,0,,,,,,
,,,,,85000,57,0,12607,0,84989,13,0,29429,0,,,,,,85002,34,0,59380,0,84992,16,0,12599,0,,,,,,
,,,,,85000,63,0,54380,0,84989,30,0,12596,0,,,,,,85002,22,0,12609,0,84992,10,0,11507,0,,,,,,
,,,,,85000,47,0,12607,0,84989,58,0,29429,0,,,,,,85002,59,0,54382,0,84992,63,0,54372,0,,,,,,
,,,,,85000,35,0,12607,0,84989,18,0,54369,0,,,,,,85002,18,0,54382,0,84992,51,0,12599,0,,,,,,
,,,,,85000,18,0,54380,0,84989,36,0,29429,0,,,,,,85002,57,0,12609,0,84992,29,0,73758,0,,,,,,
,,,,,85000,1,0,11515,0,84989,53,0,12596,0,,,,,,85002,15,0,12609,0,84992,27,0,59370,0,,,,,,
,,,,,85000,13,0,29440,0,84989,63,0,54369,0,,,,,,85002,1,0,11517,0,84992,3,0,29432,0,,,,,,
,,,,,85000,51,0,12607,0,84989,1,0,11504,0,,,,,,85002,19,0,59342,0,84992,54,0,29432,0,,,,,,
,,,,,85000,49,0,29440,0,84989,2,0,12596,0,,,,,,85002,37,0,73768,0,84992,22,0,12599,0,,,,,,
,,,,,85000,11,0,36380,0,84989,49,0,29429,0,,,,,,85002,49,0,29442,0,84992,34,0,59370,0,,,,,,
,,,,,85000,10,0,11515,0,84989,11,0,36369,0,,,,,,85002,47,0,12609,0,84992,6,0,12599,0,,,,,,
,,,,,85000,30,0,12607,0,84989,17,0,29429,0,,,,,,85002,39,0,27432,0,84992,59,0,54372,0,,,,,,
,,,,,85000,14,0,54380,0,84989,40,0,59329,0,,,,,,85002,62,0,29442,0,84992,47,0,12599,0,,,,,,
,,,,,85000,32,0,29440,0,84989,50,0,54369,0,,,,,,85002,42,0,54382,0,84992,25,0,12599,0,,,,,,
,,,,,85000,70,0,57352,1,84989,14,0,54369,0,,,,,,85002,30,0,59380,0,84992,1,0,11507,0,,,,,,
,,,,,85000,43,0,12607,0,84989,32,0,29429,0,,,,,,85002,43,0,12609,0,84992,37,0,73758,0,,,,,,
,,,,,85000,67,0,29440,0,84989,20,0,59246,0,,,,,,85002,55,0,54382,0,84992,35,0,59370,0,,,,,,
,,,,,85000,53,0,12607,0,84989,61,0,12596,0,,,,,,85000,15,0,12607,0,85002,53,0,12609,0,,,,,,
,,,,,85000,45,0,29440,0,84989,45,0,29429,0,,,,,,85000,27,0,59378,0,85002,27,0,59380,0,,,,,,
,,,,,85000,59,0,54380,0,84989,23,0,29429,0,,,,,,85000,56,0,12607,0,85002,40,0,59342,0,,,,,,
,,,,,85000,37,0,54380,0,84989,59,0,54369,0,,,,,,85000,41,0,29440,0,85002,15,0,12609,0,,,,,,
,,,,,85000,31,0,12607,0,84989,27,0,12596,0,,,,,,85000,7,0,29440,0,85002,33,0,73768,0,,,,,,
,,,,,85000,40,0,59340,0,84989,37,0,54369,0,,,,,,85000,46,0,54380,0,85002,58,0,29442,0,,,,,,
,,,,,85000,12,0,59340,0,84989,64,0,12596,0,,,,,,85000,24,0,54380,0,85002,66,0,12609,0,,,,,,
,,,,,85000,44,0,12607,0,84989,48,0,12596,0,,,,,,85000,54,0,29440,0,85002,20,0,59259,0,,,,,,
,,,,,85000,50,0,54380,0,84989,46,0,54369,0,,,,,,85000,34,0,59378,0,85002,10,0,11517,0,,,,,,
,,,,,85000,16,0,12607,0,84989,51,0,12596,0,,,,,,85000,66,0,12607,0,85002,50,0,54382,0,,,,,,
,,,,,85002,53,0,12609,0,84989,24,0,54369,0,,,,,,85000,64,0,12607,0,85002,56,0,12609,0,,,,,,
,,,,,85002,31,0,12609,0,84989,57,0,12596,0,,,,,,85000,3,0,29440,0,85002,16,0,12609,0,,,,,,
,,,,,85002,37,0,54382,0,84989,39,0,27419,0,,,,,,85000,50,0,54380,0,85002,38,0,59380,0,,,,,,
,,,,,85002,9,0,12609,0,84989,35,0,12596,0,,,,,,85000,65,0,11515,0,85002,45,0,29442,0,,,,,,
,,,,,85002,15,0,12609,0,84989,33,0,54369,0,,,,,,85000,42,0,54380,0,85002,44,0,12609,0,,,,,,
,,,,,85002,36,0,29442,0,84989,41,0,29429,0,,,,,,85000,2,0,12607,0,85002,63,0,54382,0,,,,,,
,,,,,85002,66,0,12609,0,84989,7,0,29429,0,,,,,,85000,20,0,59257,0,85002,70,0,57354,1,,,,,,
,,,,,85002,20,0,59259,0,84989,54,0,29429,0,,,,,,85000,8,0,54380,0,85002,21,0,11517,0,,,,,,
,,,,,85002,44,0,12609,0,84989,38,0,12596,0,,,,,,85000,25,0,12607,0,85002,5,0,12609,0,,,,,,
,,,,,85002,50,0,54382,0,84989,22,0,12596,0,,,,,,85000,55,0,54380,0,85002,7,0,29442,0,,,,,,
,,,,,85002,10,0,11517,0,84997,2,0,12604,0,,,,,,85000,52,0,11515,0,85002,46,0,54382,0,,,,,,
,,,,,85002,16,0,12609,0,84997,47,0,12604,0,,,,,,85000,60,0,12607,0,85002,6,0,12609,0,,,,,,
,,,,,85002,56,0,12609,0,84997,45,0,29437,0,,,,,,85000,69,0,59340,0,85002,24,0,54382,0,,,,,,
,,,,,85002,45,0,29442,0,84997,25,0,12604,0,,,,,,85000,9,0,12607,0,85002,54,0,29442,0,,,,,,
,,,,,85002,63,0,54382,0,84997,23,0,29437,0,,,,,,85000,62,0,29440,0,85002,14,0,54382,0,,,,,,
,,,,,85002,70,0,57354,1,84997,15,0,12604,0,,,,,,85000,48,0,12607,0,85002,36,0,73768,0,,,,,,
,,,,,85002,21,0,11517,0,84997,40,0,59337,0,,,,,,85000,4,0,54380,0,85002,67,0,29442,0,,,,,,
,,,,,85002,27,0,12609,0,84997,60,0,12604,0,,,,,,85000,61,0,12607,0,85002,25,0,12609,0,,,,,,
,,,,,85002,5,0,12609,0,84997,26,0,11512,0,,,,,,85000,36,0,73766,0,85002,52,0,11517,0,,,,,,
,,,,,85002,7,0,29442,0,84997,9,0,12604,0,,,,,,85000,21,0,11515,0,85002,35,0,59380,0,,,,,,
,,,,,85002,46,0,54382,0,84997,7,0,29437,0,,,,,,85000,29,0,73766,0,85002,64,0,12609,0,,,,,,
,,,,,85002,6,0,12609,0,84997,50,0,54377,0,,,,,,85000,39,0,27430,0,85002,48,0,12609,0,,,,,,
,,,,,85002,30,0,12609,0,84997,12,0,59337,0,,,,,,85000,38,-6,76750,0,85002,32,0,73768,0,,,,,,
,,,,,85002,32,0,29442,0,84997,58,0,29437,0,,,,,,85000,26,0,11515,0,85002,65,0,11517,0,,,,,,
,,,,,85002,14,0,54382,0,84997,17,0,29437,0,,,,,,85000,68,0,54380,0,85002,2,0,12609,0,,,,,,
,,,,,85002,24,0,54382,0,84997,22,0,12604,0,,,,,,85000,5,0,12607,0,85002,8,0,54382,0,,,,,,
,,,,,85002,54,0,29442,0,84997,61,0,12604,0,,,,,,85000,22,0,12607,0,85002,11,0,36382,0,,,,,,
,,,,,85002,67,0,29442,0,84997,27,0,12604,0,,,,,,85000,6,0,12607,0,85002,41,0,29442,0,,,,,,
,,,,,85002,25,0,12609,0,84997,67,0,29437,0,,,,,,85000,18,0,54380,0,85002,9,0,12609,0,,,,,,
,,,,,85002,52,0,11517,0,84997,43,0,12604,0,,,,,,85000,58,0,29440,0,85002,31,0,59380,0,,,,,,
,,,,,85002,64,0,12609,0,84997,41,0,29437,0,,,,,,85000,57,0,12607,0,85002,29,0,73768,0,,,,,,
,,,,,85002,48,0,12609,0,84997,68,0,54377,0,,,,,,85000,32,0,73766,0,85002,23,0,29442,0,,,,,,
,,,,,85002,65,0,11517,0,84997,3,0,29437,0,,,,,,85000,63,0,54380,0,85002,17,0,29442,0,,,,,,
,,,,,85002,28,0,29442,0,84997,70,0,55209,1,,,,,,85000,19,0,59340,0,85002,12,0,59342,0,,,,,,
,,,,,85002,2,0,12609,0,84997,46,0,54377,0,,,,,,85000,47,0,12607,0,85002,26,0,11517,0,,,,,,
,,,,,85002,8,0,54382,0,84997,54,0,29437,0,,,,,,85000,1,0,11515,0,85002,69,0,59342,0,,,,,,
,,,,,85002,41,0,29442,0,84997,5,0,12604,0,,,,,,85000,13,0,29440,0,85002,28,0,73768,0,,,,,,
,,,,,85002,11,0,36382,0,84997,8,0,54377,0,,,,,,85000,51,0,12607,0,85002,4,0,54382,0,,,,,,
,,,,,85002,40,0,59342,0,84997,32,0,29437,0,,,,,,85000,49,0,29440,0,85002,61,0,12609,0,,,,,,
,,,,,85002,33,0,54382,0,84997,56,0,12604,0,,,,,,85000,11,0,36380,0,85002,51,0,12609,0,,,,,,
,,,,,85002,23,0,29442,0,84997,57,0,12604,0,,,,,,85000,35,0,59378,0,85002,13,0,29442,0,,,,,,
,,,,,85002,17,0,29442,0,84997,59,0,54377,0,,,,,,85000,37,0,73766,0,85002,68,0,54382,0,,,,,,
,,,,,85002,38,0,12609,0,84997,18,0,54377,0,,,,,,85000,10,0,11515,0,85002,3,0,29442,0,,,,,,
,,,,,85002,12,0,59342,0,84997,34,0,12604,0,,,,,,85000,31,0,59378,0,85002,60,0,12609,0,,,,,,
,,,,,85002,69,0,59342,0,84997,1,0,11512,0,,,,,,85000,14,0,54380,0,85002,34,0,59380,0,,,,,,
,,,,,85002,26,0,11517,0,84997,48,0,12604,0,,,,,,85000,43,0,12607,0,85002,22,0,12609,0,,,,,,
,,,,,85002,4,0,54382,0,84997,11,0,36377,0,,,,,,85000,30,0,59378,0,85002,59,0,54382,0,,,,,,
,,,,,85002,61,0,12609,0,84997,42,0,54377,0,,,,,,85000,67,0,29440,0,85002,18,0,54382,0,,,,,,
,,,,,85002,51,0,12609,0,84997,64,0,12604,0,,,,,,85000,53,0,12607,0,85002,57,0,12609,0,,,,,,
,,,,,85002,29,0,54382,0,84997,30,0,12604,0,,,,,,85000,45,0,29440,0,85002,19,0,59342,0,,,,,,
,,,,,85002,13,0,29442,0,84997,28,0,29437,0,,,,,,85000,28,0,73766,0,85002,47,0,12609,0,,,,,,
,,,,,85002,68,0,54382,0,84997,4,0,54377,0,,,,,,85000,23,0,29440,0,85002,37,0,73768,0,,,,,,
,,,,,85002,3,0,29442,0,84997,55,0,54377,0,,,,,,85000,33,0,73766,0,85002,49,0,29442,0,,,,,,
,,,,,85002,60,0,12609,0,84997,31,0,12604,0,,,,,,85000,40,0,59340,0,85002,1,0,11517,0,,,,,,
,,,,,85002,34,0,12609,0,84997,33,0,54377,0,,,,,,85000,59,0,54380,0,85002,39,0,27432,0,,,,,,
,,,,,85002,59,0,54382,0,84997,62,0,29437,0,,,,,,85000,12,0,59340,0,85002,62,0,29442,0,,,,,,
,,,,,85002,22,0,12609,0,84997,65,0,11512,0,,,,,,85000,70,0,55212,1,85002,42,0,54382,0,,,,,,
,,,,,85002,18,0,54382,0,84997,66,0,12604,0,,,,,,85000,44,0,12607,0,85002,30,0,59380,0,,,,,,
,,,,,85002,57,0,12609,0,84997,13,0,29437,0,,,,,,85000,17,0,29440,0,85002,43,0,12609,0,,,,,,
,,,,,85002,1,0,11517,0,84997,44,0,12604,0,,,,,,85000,16,0,12607,0,85002,55,0,54382,0,,,,,,
,,,,,85002,19,0,59342,0,84997,69,0,59337,0,,,,,,84997,2,0,12604,0,84989,55,0,54369,0,,,,,,
,,,,,85002,49,0,29442,0,84997,38,0,12604,0,,,,,,84997,47,0,12604,0,84989,25,0,12596,0,,,,,,
,,,,,85002,47,0,12609,0,84997,16,0,12604,0,,,,,,84997,45,0,29437,0,84989,8,0,54369,0,,,,,,
,,,,,85002,35,0,12609,0,84997,10,0,11512,0,,,,,,84997,25,0,12604,0,84989,52,0,11504,0,,,,,,
,,,,,85002,39,0,27432,0,84997,19,0,59337,0,,,,,,84997,23,0,29437,0,84989,3,0,29429,0,,,,,,
,,,,,85002,62,0,29442,0,84997,21,0,11512,0,,,,,,84997,15,0,12604,0,84989,67,0,29429,0,,,,,,
,,,,,85002,42,0,54382,0,84997,63,0,54377,0,,,,,,84997,40,0,59337,0,84989,42,0,54369,0,,,,,,
,,,,,85002,58,0,29442,0,84997,29,0,54377,0,,,,,,84997,60,0,12604,0,84989,47,0,12596,0,,,,,,
,,,,,85002,43,0,12609,0,84997,6,0,12604,0,,,,,,84997,26,0,11512,0,84989,22,0,12596,0,,,,,,
,,,,,85002,55,0,54382,0,84997,36,0,29437,0,,,,,,84997,29,0,73763,0,84989,4,0,54369,0,,,,,,
,,,,,84995,38,0,12602,0,84997,24,0,54377,0,,,,,,84997,17,0,29437,0,84989,56,0,12596,0,,,,,,
,,,,,84995,50,0,54375,0,84997,53,0,12604,0,,,,,,84997,7,0,29437,0,84989,29,0,73755,0,,,,,,
,,,,,84995,65,0,11510,0,84997,14,0,54377,0,,,,,,84997,12,0,59337,0,84989,15,0,12596,0,,,,,,
,,,,,84995,67,0,29435,0,84997,51,0,12604,0,,,,,,84997,58,0,29437,0,84989,26,0,11504,0,,,,,,
,,,,,84995,61,0,12602,0,84997,37,0,54377,0,,,,,,84997,9,0,12604,0,84989,17,0,29429,0,,,,,,
,,,,,84995,69,0,59335,0,84997,49,0,29437,0,,,,,,84997,50,0,54377,0,84989,62,0,29429,0,,,,,,
,,,,,84995,26,0,11510,0,84997,35,0,12604,0,,,,,,84997,22,0,12604,0,84989,12,0,59329,0,,,,,,
,,,,,84995,68,0,54375,0,84997,39,0,27427,0,,,,,,84997,61,0,12604,0,84989,44,0,12596,0,,,,,,
,,,,,84995,46,0,54375,0,84997,52,0,11512,0,,,,,,84997,28,0,73763,0,84989,65,0,11504,0,,,,,,
,,,,,84995,36,0,29435,0,84997,20,0,59254,0,,,,,,84997,38,-6,76747,0,84989,16,0,12596,0,,,,,,
,,,,,84995,34,0,12602,0,84994,2,0,12601,0,,,,,,84997,67,0,29437,0,84989,66,0,12596,0,,,,,,
,,,,,84995,22,0,12602,0,84994,25,0,12601,0,,,,,,84997,43,0,12604,0,84989,6,0,12596,0,,,,,,
,,,,,84995,41,0,29435,0,84994,3,0,29434,0,,,,,,84997,41,0,29437,0,84989,19,0,59329,0,,,,,,
,,,,,84995,19,0,59335,0,84994,54,0,29434,0,,,,,,84997,5,0,12604,0,84989,36,0,73755,0,,,,,,
,,,,,84995,18,0,54375,0,84994,32,0,29434,0,,,,,,84997,3,0,29437,0,84989,43,0,12596,0,,,,,,
,,,,,84995,57,0,12602,0,84994,50,0,54374,0,,,,,,84997,68,0,54377,0,84989,21,0,11504,0,,,,,,
,,,,,84995,6,0,12602,0,84994,61,0,12601,0,,,,,,84997,56,0,12604,0,84989,5,0,12596,0,,,,,,
,,,,,84995,11,0,36375,0,84994,59,0,54374,0,,,,,,84997,54,0,29437,0,84989,37,0,73755,0,,,,,,
,,,,,84995,47,0,12602,0,84994,27,0,12601,0,,,,,,84997,70,0,55209,1,84989,35,0,59367,0,,,,,,
,,,,,84995,25,0,12602,0,84994,37,0,54374,0,,,,,,84997,8,0,54377,0,84989,69,0,59329,0,,,,,,
,,,,,84995,1,0,11510,0,84994,64,0,12601,0,,,,,,84997,46,0,54377,0,84989,68,0,54369,0,,,,,,
,,,,,84995,13,0,29435,0,84994,17,0,29434,0,,,,,,84997,57,0,12604,0,84989,13,0,29429,0,,,,,,
,,,,,84995,35,0,12602,0,84994,62,0,29434,0,,,,,,84997,59,0,54377,0,84989,10,0,11504,0,,,,,,
,,,,,84995,49,0,29435,0,84994,9,0,12601,0,,,,,,84997,18,0,54377,0,84989,58,0,29429,0,,,,,,
,,,,,84995,42,0,54375,0,84994,48,0,12601,0,,,,,,84997,34,0,59375,0,84989,18,0,54369,0,,,,,,
,,,,,84995,54,0,29435,0,84994,28,0,29434,0,,,,,,84997,1,0,11512,0,84989,53,0,12596,0,,,,,,
,,,,,84995,10,0,11510,0,84994,46,0,54374,0,,,,,,84997,37,0,73763,0,84989,32,0,73755,0,,,,,,
,,,,,84995,14,0,54375,0,84994,24,0,54374,0,,,,,,84997,48,0,12604,0,84989,1,0,11504,0,,,,,,
,,,,,84995,8,0,54375,0,84994,34,0,12601,0,,,,,,84997,11,0,36377,0,84989,63,0,54369,0,,,,,,
,,,,,84995,53,0,12602,0,84994,19,0,59334,0,,,,,,84997,35,0,59375,0,84989,30,0,59367,0,,,,,,
,,,,,84995,70,0,57347,1,84994,51,0,12601,0,,,,,,84997,42,0,54377,0,84989,49,0,29429,0,,,,,,
,,,,,84995,55,0,54375,0,84994,57,0,12601,0,,,,,,84997,64,0,12604,0,84989,11,0,36369,0,,,,,,
,,,,,84995,9,0,12602,0,84994,18,0,54374,0,,,,,,84997,4,0,54377,0,84989,33,0,73755,0,,,,,,
,,,,,84995,31,0,12602,0,84994,35,0,12601,0,,,,,,84997,55,0,54377,0,84989,9,0,12596,0,,,,,,
,,,,,84995,39,0,27425,0,84994,33,0,54374,0,,,,,,84997,62,0,29437,0,84989,2,0,12596,0,,,,,,
,,,,,84995,43,0,12602,0,84994,1,0,11509,0,,,,,,84997,13,0,29437,0,84989,31,0,59367,0,,,,,,
,,,,,84995,45,0,29435,0,84994,60,0,12601,0,,,,,,84997,65,0,11512,0,84989,40,0,59329,0,,,,,,
,,,,,84995,44,0,12602,0,84994,68,0,54374,0,,,,,,84997,33,0,73763,0,84989,50,0,54369,0,,,,,,
,,,,,84995,37,0,54375,0,84994,5,0,12601,0,,,,,,84997,44,0,12604,0,84989,20,0,59246,0,,,,,,
,,,,,84995,23,0,29435,0,84994,69,0,59334,0,,,,,,84997,69,0,59337,0,84989,14,0,54369,0,,,,,,
,,,,,84995,62,0,29435,0,84994,22,0,12601,0,,,,,,84997,16,0,12604,0,84989,61,0,12596,0,,,,,,
,,,,,84995,66,0,12602,0,84994,26,0,11509,0,,,,,,84997,66,0,12604,0,84989,28,0,73755,0,,,,,,
,,,,,84995,20,0,59252,0,84994,30,0,12601,0,,,,,,84997,10,0,11512,0,84989,38,0,59367,0,,,,,,
,,,,,84995,4,0,54375,0,84994,36,0,29434,0,,,,,,84997,19,0,59337,0,84989,45,0,29429,0,,,,,,
,,,,,84995,16,0,12602,0,84994,47,0,12601,0,,,,,,84997,31,0,59375,0,84989,23,0,29429,0,,,,,,
,,,,,84995,29,0,54375,0,84994,14,0,54374,0,,,,,,84997,21,0,11512,0,84989,64,0,12596,0,,,,,,
,,,,,84995,40,0,59335,0,84994,8,0,54374,0,,,,,,84997,63,0,54377,0,84989,59,0,54369,0,,,,,,
,,,,,84995,56,0,12602,0,84994,49,0,29434,0,,,,,,84997,27,0,59375,0,84989,27,0,59367,0,,,,,,
,,,,,84995,12,0,59335,0,84994,52,0,11509,0,,,,,,84997,6,0,12604,0,84989,48,0,12596,0,,,,,,
,,,,,84995,27,0,12602,0,84994,55,0,54374,0,,,,,,84997,36,0,73763,0,84989,51,0,12596,0,,,,,,
,,,,,84995,15,0,12602,0,84994,42,0,54374,0,,,,,,84997,24,0,54377,0,84989,46,0,54369,0,,,,,,
,,,,,84995,5,0,12602,0,84994,20,0,59251,0,,,,,,84997,53,0,12604,0,84989,24,0,54369,0,,,,,,
,,,,,84995,33,0,54375,0,84994,4,0,54374,0,,,,,,84997,14,0,54377,0,84989,70,0,57341,1,,,,,,
,,,,,84995,58,0,29435,0,84994,67,0,29434,0,,,,,,84997,30,0,59375,0,84989,57,0,12596,0,,,,,,
,,,,,84995,32,0,29435,0,84994,11,0,36374,0,,,,,,84997,51,0,12604,0,84989,39,0,27419,0,,,,,,
,,,,,84995,7,0,29435,0,84994,45,0,29434,0,,,,,,84997,49,0,29437,0,84989,34,0,59367,0,,,,,,
,,,,,84995,24,0,54375,0,84994,31,0,12601,0,,,,,,84997,39,0,27427,0,84989,41,0,29429,0,,,,,,
,,,,,84995,21,0,11510,0,84994,23,0,29434,0,,,,,,84997,52,0,11512,0,84989,7,0,29429,0,,,,,,
,,,,,84995,63,0,54375,0,84994,29,0,54374,0,,,,,,84997,20,0,59254,0,84989,60,0,12596,0,,,,,,
,,,,,84995,48,0,12602,0,84994,15,0,12601,0,,,,,,84997,32,0,73763,0,84989,54,0,29429,0,,,,,,
,,,,,84995,51,0,12602,0,84994,40,0,59334,0,,,,,,84995,50,0,54375,0,84995,50,0,54375,0,,,,,,
,,,,,84995,64,0,12602,0,84994,12,0,59334,0,,,,,,84995,65,0,11510,0,84995,65,0,11510,0,,,,,,
,,,,,84995,30,0,12602,0,84994,66,0,12601,0,,,,,,84995,67,0,29435,0,84995,67,0,29435,0,,,,,,
,,,,,84995,3,0,29435,0,84994,44,0,12601,0,,,,,,84995,34,0,59373,0,84995,34,0,59373,0,,,,,,
,,,,,84995,59,0,54375,0,84994,39,0,27424,0,,,,,,84995,28,0,73761,0,84995,28,0,73761,0,,,,,,
,,,,,84995,28,0,29435,0,84994,56,0,12601,0,,,,,,84995,61,0,12602,0,84995,61,0,12602,0,,,,,,
,,,,,84995,2,0,12602,0,84994,65,0,11509,0,,,,,,84995,69,0,59335,0,84995,69,0,59335,0,,,,,,
,,,,,84995,17,0,29435,0,84994,6,0,12601,0,,,,,,84995,29,0,73761,0,84995,29,0,73761,0,,,,,,
,,,,,84995,52,0,11510,0,84994,38,0,12601,0,,,,,,84995,26,0,11510,0,84995,26,0,11510,0,,,,,,
,,,,,84995,60,0,12602,0,84994,16,0,12601,0,,,,,,84995,68,0,54375,0,84995,68,0,54375,0,,,,,,
,,,,,84937,0,17,45955,0,84994,43,0,12601,0,,,,,,84995,46,0,54375,0,84995,46,0,54375,0,,,,,,
,,,,,84937,0,-5,18955,1,84994,13,0,29434,0,,,,,,84995,19,0,59335,0,84995,19,0,59335,0,,,,,,
,,,,,84937,0,8,3056,1,84994,21,0,11509,0,,,,,,84995,22,0,12602,0,84995,22,0,12602,0,,,,,,
,,,,,84937,0,47,18957,1,84994,70,0,55206,1,,,,,,84995,30,0,59373,0,84995,30,0,59373,0,,,,,,
,,,,,84937,0,34,41328,0,84994,41,0,29434,0,,,,,,84995,6,0,12602,0,84995,6,0,12602,0,,,,,,
,,,,,84937,0,26,9183,0,84994,7,0,29434,0,,,,,,84995,18,0,54375,0,84995,18,0,54375,0,,,,,,
,,,,,84937,0,60,3058,1,84994,10,0,11509,0,,,,,,84995,41,0,29435,0,84995,41,0,29435,0,,,,,,
,,,,,84937,0,69,45957,0,84994,58,0,29434,0,,,,,,84995,57,0,12602,0,84995,57,0,12602,0,,,,,,
,,,,,84937,0,-18,41326,0,84994,53,0,12601,0,,,,,,84995,49,0,29435,0,84995,49,0,29435,0,,,,,,
,,,,,84937,0,52,85050,0,84994,63,0,54374,0,,,,,,84995,11,0,36375,0,84995,47,0,12602,0,,,,,,
,,,,,84999,55,0,54379,0,85002,53,0,12609,0,,,,,,84995,47,0,12602,0,84995,11,0,36375,0,,,,,,
,,,,,84999,64,0,12606,0,85002,31,0,12609,0,,,,,,84995,25,0,12602,0,84995,37,0,73761,0,,,,,,
,,,,,84999,42,0,54379,0,85002,37,0,54382,0,,,,,,84995,1,0,11510,0,84995,25,0,12602,0,,,,,,
,,,,,84999,20,0,59256,0,85002,58,0,29442,0,,,,,,84995,13,0,29435,0,84995,13,0,29435,0,,,,,,
,,,,,84999,48,0,12606,0,85002,9,0,12609,0,,,,,,84995,37,0,73761,0,84995,1,0,11510,0,,,,,,
,,,,,84999,4,0,54379,0,85002,15,0,12609,0,,,,,,84995,42,0,54375,0,84995,42,0,54375,0,,,,,,
,,,,,84999,2,0,12606,0,85002,66,0,12609,0,,,,,,84995,54,0,29435,0,84995,54,0,29435,0,,,,,,
,,,,,84999,11,0,36379,0,85002,20,0,59259,0,,,,,,84995,10,0,11510,0,84995,10,0,11510,0,,,,,,
,,,,,84999,45,0,29439,0,85002,44,0,12609,0,,,,,,84995,14,0,54375,0,84995,14,0,54375,0,,,,,,
,,,,,84999,70,0,57351,1,85002,10,0,11517,0,,,,,,84995,8,0,54375,0,84995,8,0,54375,0,,,,,,
,,,,,84999,23,0,29439,0,85002,16,0,12609,0,,,,,,84995,60,0,12602,0,84995,53,0,12602,0,,,,,,
,,,,,84999,29,0,54379,0,85002,50,0,54382,0,,,,,,84995,53,0,12602,0,84995,70,0,57347,1,,,,,,
,,,,,84999,27,0,12606,0,85002,56,0,12609,0,,,,,,84995,43,0,12602,0,84995,43,0,12602,0,,,,,,
,,,,,84999,15,0,12606,0,85002,45,0,29442,0,,,,,,84995,55,0,54375,0,84995,9,0,12602,0,,,,,,
,,,,,84999,66,0,12606,0,85002,36,0,29442,0,,,,,,84995,9,0,12602,0,84995,55,0,54375,0,,,,,,
,,,,,84999,40,0,59339,0,85002,63,0,54382,0,,,,,,84995,39,0,27425,0,84995,39,0,27425,0,,,,,,
,,,,,84999,44,0,12606,0,85002,21,0,11517,0,,,,,,84995,70,0,55207,1,84995,45,0,29435,0,,,,,,
,,,,,84999,67,0,29439,0,85002,27,0,12609,0,,,,,,84995,45,0,29435,0,84995,44,0,12602,0,,,,,,
,,,,,84999,12,0,59339,0,85002,70,0,55214,1,,,,,,84995,44,0,12602,0,84995,27,0,59373,0,,,,,,
,,,,,84999,60,0,12606,0,85002,5,0,12609,0,,,,,,84995,23,0,29435,0,84995,33,0,73761,0,,,,,,
,,,,,84999,38,0,12606,0,85002,7,0,29442,0,,,,,,84995,27,0,59373,0,84995,23,0,29435,0,,,,,,
,,,,,84999,16,0,12606,0,85002,46,0,54382,0,,,,,,84995,33,0,73761,0,84995,62,0,29435,0,,,,,,
,,,,,84999,24,0,54379,0,85002,6,0,12609,0,,,,,,84995,62,0,29435,0,84995,20,0,59252,0,,,,,,
,,,,,84999,51,0,12606,0,85002,24,0,54382,0,,,,,,84995,20,0,59252,0,84995,66,0,12602,0,,,,,,
,,,,,84999,21,0,11514,0,85002,54,0,29442,0,,,,,,84995,66,0,12602,0,84995,16,0,12602,0,,,,,,
,,,,,84999,41,0,29439,0,85002,14,0,54382,0,,,,,,84995,16,0,12602,0,84995,4,0,54375,0,,,,,,
,,,,,84999,39,0,27429,0,85002,32,0,29442,0,,,,,,84995,4,0,54375,0,84995,38,0,59373,0,,,,,,
